code_1,code_2,similarity,sim_human_validation,final_ground_truth
load_tenant_security_question,"Load the security question for the selected tenant.
Keep the operation scoped to the active workflow.
Use the default path when no explicit override is supplied.",0.930701,,
reindex_product_variant_tenant,"Rebuild the index for the product variant for the selected tenant.
Use the default path when no explicit override is supplied.",0.931344,,
deserialize_validation_error,"Deserialize the validation error before the workflow continues.
Keep the output suitable for the next processing step.
Use the default path when no explicit override is supplied.",0.931987,,
revoke_security_question_deploy,"Revoke access associated with the security question before deployment.
Do not expose protected details in the returned result.
Use the default path when no explicit override is supplied.",0.932630,,
update_workflow_account_record,"Update the account record before the workflow continues.
Apply the active configuration before committing changes.
Use the default path when no explicit override is supplied.",0.933274,,
route_webhook_event_retry,"Route the webhook event to the appropriate handler during retry handling.
Report the latest state to the caller.
Use the default path when no explicit override is supplied.",0.933917,,
deduplicate_archive_manifest_retry,"Deduplicate the archive manifest during retry handling.
Apply the active configuration before committing changes.
Use the default path when no explicit override is supplied.",0.934560,,
sign_public_key_workspace,"Sign the public key for the selected workspace.
Use the default path when no explicit override is supplied.",0.935204,,
redact_response_body_timeout,"Redact the response body under the configured timeout.
Use the default path when no explicit override is supplied.",0.935847,,
audit_order_line_deploy,"Audit the order line before deployment.
Apply the active security policy.
Use the default path when no explicit override is supplied.",0.936490,,
fetch_audit_workflow_state,"Retrieve the workflow state for audit review.
Keep the operation scoped to the active workflow.
Use the default path when no explicit override is supplied.",0.937134,,
build_api_contract,"Build the API contract before deployment.
Preserve unrelated state while the operation runs.
Use the default path when no explicit override is supplied.",0.937777,,
redact_workflow_command_argument,"Redact the command argument before the workflow continues.
Use the default path when no explicit override is supplied.",0.938420,,
merge_latest_schema_version,"Merge the schema version for the latest available version.
Preserve unrelated state while the operation runs.
Use the default path when no explicit override is supplied.",0.939064,,
rollback_sync_checkpoint_workspace,"Roll back the sync checkpoint for the selected workspace.
Report the latest state to the caller.
Use the default path when no explicit override is supplied.",0.939707,,
compress_command_argument,"Compress the command argument for the selected workspace.
Keep the output suitable for the next processing step.
Use the default path when no explicit override is supplied.",0.940350,,
invalidate_oauth_client_tenant,"Invalidate the OAuth client for the selected tenant.
Use the default path when no explicit override is supplied.",0.940994,,
detect_recommendation_score_export,"Detect anomalies in the recommendation score for the requested export.
Use the default path when no explicit override is supplied.",0.941637,,
detect_background_recommendation_score,"Detect anomalies in the recommendation score during the background job.
Use the current selection criteria.
Use the default path when no explicit override is supplied.",0.942280,,
sort_retry_country_code,"Sort the country code during retry handling.
Use the current selection criteria.
Use the default path when no explicit override is supplied.",0.942924,,
